#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\client\service\inforeceive\PackageInfoReceive.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\client\service\inforeceive\RoleInfoReceive.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\client\service\inforeceive\UserInfoReceive.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\client\swing\clientinterface\LoginInterface.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\client\swing\clientinterface\RegisterInterface.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\netty\NettyServer.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\netty\TaskDispatcher.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Ignored because not a concrete top-level class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\prop\annotation\PropType.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\prop\protocol\CM_PropUse.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\prop\service\PropsManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Ignored because not a concrete top-level class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\publicsystem\annotation\ProtocolAnnotation.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Ignored because not a concrete top-level class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\ramcache\anno\Cache.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\ramcache\orm\impl\HibernateAccessor.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\scenes\facade\ScenesFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\scenes\protocol\CM_Move.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\scenes\protocol\CM_Shift.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\scenes\service\MapManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\scenes\service\ScenesServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\entity\UserEnt.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\facade\AccountFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\protocol\CM_CreateRole.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\protocol\CM_HLogin.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\protocol\CM_Login.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\protocol\CM_Logout.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\protocol\CM_Registered.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\service\UserManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\account\service\UserServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\entity\BackpackEnt.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\facede\BackpackFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\protocol\CM_DropProps.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\protocol\CM_Equip.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\protocol\CM_ObtainProp.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\protocol\CM_ViewBackpack.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\service\BackPackManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\backpack\service\impl\BackpackServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\attributes\protocol\CM_ViewAttributes.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\entity\EquipmentEntity.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\facade\EquipFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\protocol\CM_UnloadingEquipment.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\protocol\CM_ViewEquipBar.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\service\EquipmentManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\equipment\service\impl\EquipmentServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\entity\MountEntity.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\facade\MountFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\protocol\CM_MountUpgrade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\protocol\CM_ViewMount.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\service\impl\MountServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\mount\service\MountManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\entity\RoleEnt.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\facade\PlayerFacade.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\protocol\CM_RoleMessage.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\service\impl\RoleResourceManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\service\impl\RoleServiceImpl.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\user\role\player\service\RoleManager.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider] - Identified candidate component class: file [C:\ideaProject\homeword1\target\classes\com\aiwan\server\util\GetBean.class]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader] - Imported 60 bean definitions from relative location [Spring-Bean.xml]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractBeanDefinitionReader] - Loaded 69 bean definitions from location pattern [Spring-Hibernate-All-Cfg.xml]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.support.AbstractApplicationContext] - Bean factory for org.springframework.context.support.ClassPathXmlApplicationContext@646d64ab: org.springframework.beans.factory.support.DefaultListableBeanFactory@7fd50002: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,sessionFactory,txManager,org.springframework.transaction.config.internalTransactionalEventListenerFactory,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,mountInfoReceive,packageInfoReceive,roleInfoReceive,userInfoReceive,loginInterface,registerInterface,nettyServer,taskDispatcher,CM_PropUse,propsManager,accessor,scenesFacade,CM_Move,CM_Shift,mapManager,scenesService,userEnt,accountFacade,CM_CreateRole,CM_HLogin,CM_Login,CM_Logout,CM_Registered,userManager,userService,backpackEnt,backpackFacade,CM_DropProps,CM_Equip,CM_ObtainProp,CM_ViewBackpack,backPackManager,backpackServiceImpl,CM_ViewAttributes,equipmentEntity,equipFacade,CM_UnloadingEquipment,CM_ViewEquipBar,equipmentManager,equipmentServiceImpl,mountEntity,mountFacade,CM_MountUpgrade,CM_ViewMount,mountServiceImpl,mountManager,roleEnt,playerFacade,CM_RoleMessage,roleResourceManager,roleService,roleManager,getBean,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory]; root of factory hierarchy
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0'
#sql[INFO][main][2019-06-24 11:44:24][org.springframework.core.io.support.PropertiesLoaderSupport] - Loading properties file from class path resource [database.properties]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.aop.config.internalAutoProxyCreator'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.aop.config.internalAutoProxyCreator' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.aop.config.internalAutoProxyCreator'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.support.AbstractApplicationContext] - Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@5ddf0d24]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.context.support.AbstractApplicationContext] - Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@3adcc812]
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultListableBeanFactory] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@7fd50002: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,sessionFactory,txManager,org.springframework.transaction.config.internalTransactionalEventListenerFactory,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,mountInfoReceive,packageInfoReceive,roleInfoReceive,userInfoReceive,loginInterface,registerInterface,nettyServer,taskDispatcher,CM_PropUse,propsManager,accessor,scenesFacade,CM_Move,CM_Shift,mapManager,scenesService,userEnt,accountFacade,CM_CreateRole,CM_HLogin,CM_Login,CM_Logout,CM_Registered,userManager,userService,backpackEnt,backpackFacade,CM_DropProps,CM_Equip,CM_ObtainProp,CM_ViewBackpack,backPackManager,backpackServiceImpl,CM_ViewAttributes,equipmentEntity,equipFacade,CM_UnloadingEquipment,CM_ViewEquipBar,equipmentManager,equipmentServiceImpl,mountEntity,mountFacade,CM_MountUpgrade,CM_ViewMount,mountServiceImpl,mountManager,roleEnt,playerFacade,CM_RoleMessage,roleResourceManager,roleService,roleManager,getBean,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor]; root of factory hierarchy
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractBeanFactory] - Returning cached instance of singleton bean 'org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'dataSource'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'dataSource'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'dataSource' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.transaction.config.internalTransactionAdvisor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.transaction.config.internalTransactionAdvisor' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0' to allow for resolving potential circular references
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper] - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'org.springframework.transaction.config.internalTransactionAdvisor'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Finished creating instance of bean 'dataSource'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.DefaultSingletonBeanRegistry] - Creating shared instance of singleton bean 'sessionFactory'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Creating instance of bean 'sessionFactory'
#sql[DEBUG][main][2019-06-24 11:44:24][org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory] - Eagerly caching bean 'sessionFactory' to allow for resolving potential circular references
